Vivado Simulator 2020.1
Time resolution is 1 ps
Time=30350000 | PC=84 | Inst=fe0004e3 | LEDs=5 | switches=0 | rst=0
Time=30450000 | PC=60 | Inst=00c32023 | LEDs=5 | switches=0 | rst=0
Time=30550000 | PC=64 | Inst=00060c63 | LEDs=4 | switches=0 | rst=0
Time=30650000 | PC=68 | Inst=fff60613 | LEDs=4 | switches=0 | rst=0
Time=30750000 | PC=72 | Inst=00300693 | LEDs=4 | switches=0 | rst=0
Time=30850000 | PC=76 | Inst=fff68693 | LEDs=4 | switches=0 | rst=0
Time=30950000 | PC=80 | Inst=fe069ee3 | LEDs=4 | switches=0 | rst=0
Time=31050000 | PC=76 | Inst=fff68693 | LEDs=4 | switches=0 | rst=0
Time=31150000 | PC=80 | Inst=fe069ee3 | LEDs=4 | switches=0 | rst=0
Time=31250000 | PC=76 | Inst=fff68693 | LEDs=4 | switches=0 | rst=0
Time=31350000 | PC=80 | Inst=fe069ee3 | LEDs=4 | switches=0 | rst=0
Time=31450000 | PC=84 | Inst=fe0004e3 | LEDs=4 | switches=0 | rst=0
Time=31550000 | PC=60 | Inst=00c32023 | LEDs=4 | switches=0 | rst=0
Time=31650000 | PC=64 | Inst=00060c63 | LEDs=3 | switches=0 | rst=0
Time=31750000 | PC=68 | Inst=fff60613 | LEDs=3 | switches=0 | rst=0
Time=31850000 | PC=72 | Inst=00300693 | LEDs=3 | switches=0 | rst=0
Time=31950000 | PC=76 | Inst=fff68693 | LEDs=3 | switches=0 | rst=0
Time=32050000 | PC=80 | Inst=fe069ee3 | LEDs=3 | switches=0 | rst=0
Time=32150000 | PC=76 | Inst=fff68693 | LEDs=3 | switches=0 | rst=0
Time=32250000 | PC=80 | Inst=fe069ee3 | LEDs=3 | switches=0 | rst=0
Time=32350000 | PC=76 | Inst=fff68693 | LEDs=3 | switches=0 | rst=0
Time=32450000 | PC=80 | Inst=fe069ee3 | LEDs=3 | switches=0 | rst=0
Time=32550000 | PC=84 | Inst=fe0004e3 | LEDs=3 | switches=0 | rst=0
Time=32650000 | PC=60 | Inst=00c32023 | LEDs=3 | switches=0 | rst=0
Time=32750000 | PC=64 | Inst=00060c63 | LEDs=2 | switches=0 | rst=0
Time=32850000 | PC=68 | Inst=fff60613 | LEDs=2 | switches=0 | rst=0
Time=32950000 | PC=72 | Inst=00300693 | LEDs=2 | switches=0 | rst=0
Time=33050000 | PC=76 | Inst=fff68693 | LEDs=2 | switches=0 | rst=0
Time=33150000 | PC=80 | Inst=fe069ee3 | LEDs=2 | switches=0 | rst=0
Time=33250000 | PC=76 | Inst=fff68693 | LEDs=2 | switches=0 | rst=0
Time=33350000 | PC=80 | Inst=fe069ee3 | LEDs=2 | switches=0 | rst=0
Time=33450000 | PC=76 | Inst=fff68693 | LEDs=2 | switches=0 | rst=0
Time=33550000 | PC=80 | Inst=fe069ee3 | LEDs=2 | switches=0 | rst=0
Time=33650000 | PC=84 | Inst=fe0004e3 | LEDs=2 | switches=0 | rst=0
Time=33750000 | PC=60 | Inst=00c32023 | LEDs=2 | switches=0 | rst=0
Time=33850000 | PC=64 | Inst=00060c63 | LEDs=1 | switches=0 | rst=0
Time=33950000 | PC=68 | Inst=fff60613 | LEDs=1 | switches=0 | rst=0
Time=34050000 | PC=72 | Inst=00300693 | LEDs=1 | switches=0 | rst=0
Time=34150000 | PC=76 | Inst=fff68693 | LEDs=1 | switches=0 | rst=0
Time=34250000 | PC=80 | Inst=fe069ee3 | LEDs=1 | switches=0 | rst=0
Time=34350000 | PC=76 | Inst=fff68693 | LEDs=1 | switches=0 | rst=0
Time=34450000 | PC=80 | Inst=fe069ee3 | LEDs=1 | switches=0 | rst=0
Time=34550000 | PC=76 | Inst=fff68693 | LEDs=1 | switches=0 | rst=0
Time=34650000 | PC=80 | Inst=fe069ee3 | LEDs=1 | switches=0 | rst=0
Time=34750000 | PC=84 | Inst=fe0004e3 | LEDs=1 | switches=0 | rst=0
Time=34850000 | PC=60 | Inst=00c32023 | LEDs=1 | switches=0 | rst=0
Time=34950000 | PC=64 | Inst=00060c63 | LEDs=0 | switches=0 | rst=0
Time=35050000 | PC=88 | Inst=00032023 | LEDs=0 | switches=0 | rst=0
Time=35150000 | PC=92 | Inst=00012603 | LEDs=0 | switches=0 | rst=0
Time=35250000 | PC=96 | Inst=00412083 | LEDs=0 | switches=0 | rst=0
Time=35350000 | PC=100 | Inst=00810113 | LEDs=0 | switches=0 | rst=0
Time=35450000 | PC=104 | Inst=00008067 | LEDs=0 | switches=0 | rst=0
Time=35550000 | PC=40 | Inst=fe0006e3 | LEDs=0 | switches=0 | rst=0
Time=35650000 | PC=20 | Inst=00032023 | LEDs=0 | switches=0 | rst=0
Time=35750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=35850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=35950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=36050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=36150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=36250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=36350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=36450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=36550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=36650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=36750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=36850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=36950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=37050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=37150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=37250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=37350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=37450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=37550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=37650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=37750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=37850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=37950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=38050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=38150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=38250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=38350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=38450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=38550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=38650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=38750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=38850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=38950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=39050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=39150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=39250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=39350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=39450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=39550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=39650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=39750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=39850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=39950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=40050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=40150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=40250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=40350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=40450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=40550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=40650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=40750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=40850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=40950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=41050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=41150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=41250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=41350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=41450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=41550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=41650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=41750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=41850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=41950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=42050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=42150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=42250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=42350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=42450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=42550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=42650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=42750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=42850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=42950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=43050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=43150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=43250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=43350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=43450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=43550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=43650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=43750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=43850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=43950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=44050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=44150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=44250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=44350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=44450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=44550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=44650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=44750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=44850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=44950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=45050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=45150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=45250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=45350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=45450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=45550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=45650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=45750000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=45850000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=45950000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=46050000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=46150000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=46250000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=46350000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=46450000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=46550000 | PC=24 | Inst=0002a583 | LEDs=0 | switches=0 | rst=0
Time=46650000 | PC=28 | Inst=fe058ee3 | LEDs=0 | switches=0 | rst=0
Time=46750000 | PC=24 |
